One Hundred Mile House,1980
Williams Lake,10753
Cariboo D,2929
Cariboo E,4064
Quesnel,9879
Cariboo F,4554
Cariboo G,5156
Cariboo H,1784
Cariboo L,4204
Cariboo A,6265
Cariboo B,3842
Wells,217
Cariboo C,1225
Cariboo I,1440
Cariboo J,642
Cariboo K,398
Alkali Lake 1,328
Canim Lake 1,228
Canim Lake 4,0
Canoe Creek 3,0
Deep Creek 2,91
Dog Creek 1,79
Dog Creek 2,20
Lohbiee 3,91
Quesnel 1,102
Soda Creek 1,59
Johny Sticks 2,10
Williams Lake 1,191
Canim Lake 2,5
Alexis Creek 14,0
Alexis Creek 16,0
Anahim's Flat 1,342
Charley Boy's Meadow 3,0
Chilco Lake 1,5
Chilco Lake 1A,25
Tanakut 4,15
Kluskus 1,36
Louis Squinas Ranch 14,0
Coglistiko River 29,0
Nazco 20,90
Puntzi Lake 2,0
Redstone Flat 1,196
Squinas 2,134
Stone 1,187
Agats Meadow 8,0
Thomas Squinas Ranch 2A,0
Alexis Creek 21,0
Baptiste Meadow 2,5
Toosey 1,107
Towdystan Lake 3,10
Trout Lake Alec 16,15
Ulkatcho 13,0
Windy Mouth 7,5
Alexis Creek 34,0
Cahoose 10,0
Blackwater Meadow 11,0
Cahoose 12,0
Betty Creek 18,0
Salmon River Meadow 7,0
Tzetzi Lake 11,0
Sundayman's Meadow 3,0
Euchinico Creek 17,0
Sandy Harry 4,5
Fishtrap 19,15
Swan Lake 3,5
Alkali Lake 4A,10
Lezbye 6,20
Michel Gardens 36,5
Ulkatcho 14A,155
Baezaeko River 27,0
Alexandria,35
Anahim's Meadow,10
Garden,5
Little Springs,15
Mount Waddington,11035
Alert Bay,489
Port McNeill,2337
Port Alice,664
Port Hardy,4132
Mount Waddington B,60
Mount Waddington C,750
Mount Waddington D,228
Mount Waddington A,885
Fort Rupert 1,27
Tsulquate 4,431
Dead Point 5,10
Gwayasdums 1,27
Hopetown 10A,0
Quaee 7,78
Kippase 2,228
Quatsino Subdivision 18,224
Thomas Point 5,0
Nimpkish 2,0
Hope Island 1,0
Alert Bay,465
Central Coast,3319
Central Coast A,203
Central Coast C,653
Central Coast D,399
Central Coast E,148
Bella Bella 1,1019
Bella Coola 1,807
Katit 1,90
Skeena-Queen Charlotte,18133
Port Edward,467
Prince Rupert,12220
Skeena-Queen Charlotte A,41
Skeena-Queen Charlotte C,68
Masset,793
Queen Charlotte,852
Skeena-Queen Charlotte D,539
Port Clements,282
Skeena-Queen Charlotte E,340
Masset 1,555
Skidegate 1,837
Kulkayu (Hartley Bay) 4,52
Dolphin Island 1,353
Lax Kw'alaams 1,646
S1/2 Tsimpsean 2,88
Kitimat-Stikine,37367
Kitimat,8131
Terrace,11643
Kitimat-Stikine C (Part 1),2834
Kitimat-Stikine E,3993
Kitimat-Stikine C (Part 2),5
Hazelton,313
New Hazelton,580
Kitimat-Stikine B,1473
Stewart,401
Nisga'a,1880
Kitimat-Stikine F,360
Kitimat-Stikine A,20
Kitimat-Stikine D,99
Kitasoo 1,292
Kitamaat 2,525
Kitsumkaylum 1,334
Kshish 4,0
Kulspai 6,87
Coryatsaqua (Moricetown) 2,86
Hagwilget 1,191
Gitanmaax 1,630
Kispiox 1,599
Gitsegukla 1,427
Gitanyow 1,434
Gitwangak 1,430
Moricetown 1,306
Sik-e-dakh 2,236
Babine 17,111
Bulkley River 19,128
Iskut 6,295
Guhthe Tah 12,148
Kitselas 1,269
Dease Lake 9,54
Tahltan 1,0
Telegraph Creek,53
Bulkley-Nechako,37896
Vanderhoof,4439
Fraser Lake,988
Fort St. James,1598
Bulkley-Nechako C,1415
Bulkley-Nechako D,1472
Bulkley-Nechako F,3665
Burns Lake,1779
Bulkley-Nechako B,1938
Bulkley-Nechako E,1593
Granisle,303
Houston,2993
Telkwa,1327
Smithers,5401
Bulkley-Nechako A,5256
Bulkley-Nechako G,903
Ye Koo Che 3,87
Nautley (Fort Fraser) 1,192
Nak'azdli (Necoslie 1),548
Sowchea 3,0
Binche 2 (Pinchie 2),182
Seaspunkut 4,15
Stellaquo (Stella) 1,202
Stony Creek 1,313
Tache 1,401
Tacla Lake (Ferry Landing) 9,0
Laketown 3,18
Dzitline Lee 9,10
Burns Lake 18,48
Cheslatta 1,84
Omineca 1,5
Palling 1,10
Duncan Lake 2,5
Francois Lake 7,10
Skins Lake 16A,5
Skins Lake 16B,23
Tatla West 11,0
Uncha Lake 13A,10
Woyenne 27,243
Babine 6,86
Babine 25,112
Jean Baptiste 28,0
Tatla't East 2,5
Williams Prairie Meadow 1A,15
Poison Creek 17A,5
Tadinlay 15,0
Nedoats 11,0
Babine Lake 21B,0
North Tacla Lake,192
Mission Lands 17,0
Fraser-Fort George,94506
Valemount,1021
McBride,616
Fraser-Fort George H,1586
Prince George,74003
Mackenzie,3714
Fraser-Fort George A,3463
Fraser-Fort George C,3527
Fraser-Fort George D,4278
Fraser-Fort George E,526
Fraser-Fort George F,1246
Fraser-Fort George G,334
Fort George (Shelley) 2,105
McLeod Lake 1,87
Peace River,62942
Tumbler Ridge,1987
Pouce Coupe,792
Chetwynd,2503
Dawson Creek,12178
Peace River D,5920
Peace River E,2949
Hudson's Hope,1015
Taylor,1469
Fort St. John,20155
Peace River B,5628
Peace River C,6772
East Moberly Lake 169,381
West Moberly Lake 168A,140
Blueberry River 205,197
Doig River 206,118
Fort Ware 1,332
Halfway River 168,172
Ingenika Point,234
Stikine,740
Stikine Region,477
Unnamed 10,28
Five Mile Point 3,114
Good Hope Lake,0
Lower Post,81
Liard River 3,40
Northern Rockies,5393
Northern Rockies,4831
Fontas 1,5
Fort Nelson 2,451
Kahntah 3,0
Prophet River 4,106
Yukon,35874
Yukon,35874
Watson Lake,790
Faro,348
Teslin,124
Teslin Post 13,139
Carcross 4,35
Whitehorse,25085
Lake Laberge 1,25
Carmacks,493
Klukshu,0
Haines Junction,613
Kloo Lake,0
Mayo,200
Dawson,1375
Moosehide Creek 2,0
Upper Liard,125
Two Mile and Two and One-Half Mile Village,188
Tagish,249
Ross River,293
Champagne Landing 10,20
Burwash Landing,72
Pelly Crossing,353
Beaver Creek,93
Old Crow,221
Mt. Lorne,437
Yukon Unorganized,1515
Swift River,0
Johnsons Crossing,10
Carcross,301
Destruction Bay,55
Stewart Crossing,17
Keno Hill,20
Ibex Valley,411
Teslin,0
Marsh Lake,696
Macpherson-Grizzly Valley,1245
Whitehorse Unorganized,326
Northwest Territories,41786
Region 1,6372
Tsiigehtchic,172
Paulatuk,265
Fort McPherson,700
Inuvik,3243
Aklavik,590
Tuktoyaktuk,898
Sachs Harbour,103
Region 1 Unorganized,5
Ulukhaktok,396
Region 2,2433
Déline,533
Tulita,477
Norman Wells,778
Fort Good Hope,516
Colville Lake,129
Region 2 Unorganized,0
Region 3,2751
Behchokò,1874
Whatì,470
Gamètì,278
Wekweètì,129
Region 3 Unorganized,0
Region 4,3160
Kakisa,36
Sambaa K'e,88
Fort Liard,500
Nahanni Butte,87
Jean Marie River,77
Fort Providence,695
Hay River Dene 1,309
Fort Simpson,1202
Wrigley,119
Region 4 Unorganized,47
Region 5,6980
Fort Smith,2542
Enterprise,106
Salt Plains 195,0
Hay River,3528
Fort Resolution,470
Lutselk'e,303
Reliance,0
Region 5 Unorganized,31
Region 6,20090
Detah,219
Yellowknife,19569
Region 6 Unorganized,302
Nunavut,35944
Baffin,18988
Sanikiluaq,882
Iqaluit,7740
Kimmirut,389
Cape Dorset,1441
Pangnirtung,1481
Qikiqtarjuaq,598
Hall Beach,848
Igloolik,1682
Clyde River,1053
Arctic Bay,868
Nanisivik,0
Pond Inlet,1617
Resolute,198
Grise Fiord,129
Baffin Unorganized,62
Keewatin,10413
Coral Harbour,891
Arviat,2657
Whale Cove,435
Rankin Inlet,2842
Chesterfield Inlet,437
Baker Lake,2069
Naujaat,1082
Keewatin Unorganized,0
Kitikmeot,6543
Kugaaruk,933
Kugluktuk,1491
Bathurst Inlet,0
Umingmaktok,0
Cambridge Bay,1766
Gjoa Haven,1324
Taloyoak,1029
Kitikmeot Unorganized,0
